"customerkey","order_count","aov","age_month","purchase_freq_month","ltv"
"109464","2","4830.4366","45","0.04444","429"
"109507","2","644.982265","19","0.10526","136"
"109764","2","2585.3025","6","0.33333","1724"
"110376","3","1047.0611000000001","24","0.12500","393"
"110395","2","2693.3284","6","0.33333","1796"
"110515","2","2558.6735000000003","6","0.33333","1706"
"110615","2","1566.8950200000002","9","0.22222","696"
"110850","2","1310.5720000000001","61","0.03279","86"
"111037","2","1190.689375","80","0.02500","60"
"111230","2","3652.692","5","0.40000","2922"
"111304","2","5591.10475","13","0.15385","1720"
"111523","2","3097.3531199999998","32","0.06250","387"
"112152","2","3654.45322","8","0.25000","1827"
"112431","2","3544.3088500000003","6","0.33333","2363"
"112560","2","840.666392","60","0.03333","56"
"112654","3","1972.5782333333334","51","0.05882","348"
"112725","2","3506.2628999999997","3","0.66667","4675"
"113169","3","1057.1211999999998","2","1.50000","4757"
"113759","2","1466.16428","13","0.15385","451"
"113807","2","4042.923","28","0.07143","578"
"113932","2","1904.4839550000002","34","0.05882","224"
"114088","2","1384.1","74","0.02703","75"
"114240","2","6315.6483","28","0.07143","902"
"114245","2","1794.63715","60","0.03333","120"
"114389","2","730.5975000000001","9","0.22222","325"
"114458","2","1463.5513999999998","4","0.50000","1464"
"114609","2","1412.8410000000001","3","0.66667","1884"
"114624","2","2201.5209800000002","26","0.07692","339"
"114705","3","2943.7920246666667","59","0.05085","449"
"115153","2","2864.54875","92","0.02174","125"
"115274","4","1507.29375","50","0.08000","482"
"115455","2","10231.372374999997","82","0.02439","499"
"116026","3","1734.6018306666672","52","0.05769","300"
"116383","2","2143.056","14","0.14286","612"
"116391","2","9323.704394999997","14","0.14286","2664"
"116401","2","2631.6675","1","2.00000","10527"
"116531","2","3623.4390000000003","41","0.04878","354"
"116987","2","816.0977499999999","3","0.66667","1088"
"117000","2","1141.50648","3","0.66667","1522"
"117332","2","1804.0677","25","0.08000","289"
"117467","3","2670.7076666666667","20","0.15000","1202"
"117661","2","1622.145","2","1.00000","3244"
"118211","2","1674.5613125","85","0.02353","79"
"118279","2","5589.7613","52","0.03846","430"
"118600","2","1207.0181249999998","6","0.33333","805"
"118602","3","1395.5059866666668","54","0.05556","233"
"118659","2","478.824","49","0.04082","39"
"118886","2","2476.4839999999995","70","0.02857","142"
"118993","2","7085.50899","9","0.22222","3149"
"119133","2","672.13727","90","0.02222","30"
"119210","2","2349.42","48","0.04167","196"
"119473","2","2489.54975","8","0.25000","1245"
"119683","2","29.294","76","0.02632","2"
"119871","2","1518.827775","8","0.25000","759"
"120321","2","570.48415","68","0.02941","34"
"120540","2","2591.3295","11","0.18182","942"
"120748","2","588.4987960000001","53","0.03774","44"
"120817","4","3202.2167499999996","100","0.04000","512"
"121041","2","2233.368","87","0.02299","103"
"121220","2","2606.19664","48","0.04167","217"
"121559","2","362.49","2","1.00000","725"
"121670","2","8025.4800000000005","45","0.04444","713"
"122192","2","3421.412","16","0.12500","855"
"122414","2","2766.791","54","0.03704","205"
"122569","2","988.44652","94","0.02128","42"
"122623","2","1945.147","11","0.18182","707"
"122844","3","914.4136666666668","6","0.50000","1372"
"123277","2","3241.1203","12","0.16667","1080"
"123674","2","2427.873596","5","0.40000","1942"
"123799","2","1168.3332","89","0.02247","53"
"123848","2","447.62951","2","1.00000","895"
"124029","3","3961.36758","74","0.04054","482"
"124580","2","501.255","51","0.03922","39"
"124725","2","1559.9300999999998","2","1.00000","3120"
"124839","3","649.1490266666666","63","0.04762","93"
"124942","3","3598.7663666666667","49","0.06122","661"
"125033","2","1299.3648","89","0.02247","58"
"125082","3","8890.495948333331","75","0.04000","1067"
"125165","2","2126.4843","22","0.09091","387"
"125225","2","3847.082","40","0.05000","385"
"125592","2","2995.9195","28","0.07143","428"
"125785","2","1135.9250000000002","1","2.00000","4544"
"125807","2","1909.533625","76","0.02632","101"
"126572","2","6330.82284","50","0.04000","506"
"126733","3","1014.7918","16","0.18750","571"
"126908","2","1530.872","43","0.04651","142"
"126975","2","6843.35525","67","0.02985","409"
"127093","2","257.21431","1","2.00000","1029"
"127135","2","1017.90074","11","0.18182","370"
"127481","2","519.94","6","0.33333","347"
"127988","3","1897.9711","36","0.08333","474"
"128060","2","835.6773999999999","6","0.33333","557"
"128158","2","537.71476","51","0.03922","42"
"128305","2","2613.0512","91","0.02198","115"
"128365","2","1342.223","21","0.09524","256"
"128493","3","1045.8002566666667","49","0.06122","192"
"128738","2","437.83837000000005","42","0.04762","42"
"128885","2","1134.599895","3","0.66667","1513"
"129123","2","792.46","10","0.20000","317"
"129164","2","1945.1235000000001","6","0.33333","1297"
"129282","2","89.81550000000001","3","0.66667","120"
"129982","2","1577.543","22","0.09091","287"
"130188","2","1246.3775","28","0.07143","178"
"130500","2","2694.720864","32","0.06250","337"
"130589","2","166.445","13","0.15385","51"
"130957","3","2497.9214279999997","67","0.04478","336"
"131137","2","840.14195","1","2.00000","3361"
"131146","2","29.50272","5","0.40000","24"
"131312","4","3039.71519","62","0.06452","784"
"131943","2","3785.832","34","0.05882","445"
"131950","3","2238.65066","42","0.07143","480"
"131968","2","4174.7348999999995","31","0.06452","539"
"132000","2","2570.7599999999998","9","0.22222","1143"
"132056","3","770.12131","48","0.06250","144"
"132444","3","8153.344933333334","67","0.04478","1095"
"132679","2","2710.6475","14","0.14286","774"
"132859","2","4479.2936","71","0.02817","252"
"133026","2","6539.3944","49","0.04082","534"
"133082","2","2213.946675","5","0.40000","1771"
"133386","2","3227.7048","72","0.02778","179"
"133878","3","3108.1897933333335","66","0.04545","424"
"133904","2","2526.5606700000003","10","0.20000","1011"
"134001","3","2410.9662","35","0.08571","620"
"134034","2","3290.2355849999994","18","0.11111","731"
"134126","2","8692.602475","3","0.66667","11590"
"134162","2","565.7409","1","2.00000","2263"
"134452","4","4241.5931199999995","47","0.08511","1444"
"134514","2","1342.352985","4","0.50000","1342"
"134634","2","1595.5567499999997","73","0.02740","87"
"135026","3","3647.088133333333","17","0.17647","1931"
"135498","2","859.32925","18","0.11111","191"
"135611","2","3388.614","31","0.06452","437"
"136496","2","629.3539499999999","15","0.13333","168"
"136840","3","1490.7732546666666","41","0.07317","327"
"137196","3","411.50826","72","0.04167","51"
"137275","2","165.462","7","0.28571","95"
"137351","2","3614.3632150000003","5","0.40000","2891"
"137523","2","8651.8794875","18","0.11111","1923"
"137599","2","358.0201","12","0.16667","119"
"137956","2","9406.763","25","0.08000","1505"
"138160","2","1263.5656000000001","15","0.13333","337"
"139902","2","1375.4675","14","0.14286","393"
"140449","2","1992.08785","47","0.04255","170"
"140725","2","989.2033700000001","10","0.20000","396"
"140814","3","1523.0298666666667","61","0.04918","225"
"141013","2","2380.1115","6","0.33333","1587"
"141319","2","1938.7097949999998","33","0.06061","235"
"141512","2","4909.341434999999","24","0.08333","818"
"142170","2","2120.84","18","0.11111","471"
"142421","2","2390.8206","5","0.40000","1913"
"142487","2","7121.016462500002","28","0.07143","1017"
"142727","2","3059.1771","9","0.22222","1360"
"142832","3","1167.22397","5","0.60000","2101"
"142979","2","660.2195","1","2.00000","2641"
"143049","2","964.72","92","0.02174","42"
"143295","3","1969.531","66","0.04545","269"
"143315","2","975.51869","2","1.00000","1951"
"143412","2","2919.2714690000003","6","0.33333","1946"
"143528","2","282.8714","6","0.33333","189"
"143576","2","1405.945404","18","0.11111","312"
"143632","4","5048.509915000001","48","0.08333","1683"
"143843","3","1191.0249666666666","61","0.04918","176"
"143882","2","3733.6499799999997","37","0.05405","404"
"143893","2","11110.100844999999","18","0.11111","2469"
"144185","2","1803.0156","15","0.13333","481"
"144342","2","589.53145","11","0.18182","214"
"144351","2","2646.59035","51","0.03922","208"
"144367","2","696.3689449999999","25","0.08000","111"
"144445","2","3146.5932510000002","72","0.02778","175"
"144457","2","611.90884","41","0.04878","60"
"144519","2","10328.664109999998","6","0.33333","6886"
"144563","2","3010.83273","8","0.25000","1505"
"144601","2","1616.8954999999999","61","0.03279","106"
"144757","2","2869.7705","7","0.28571","1640"
"144764","2","1704.6789999999999","56","0.03571","122"
"144904","2","1330","41","0.04878","130"
"145076","2","1001.971","3","0.66667","1336"
"145263","3","1095.0723933333336","87","0.03448","113"
"145496","2","2687.6817599999995","64","0.03125","168"
"145529","3","710.1469266666667","66","0.04545","97"
"145749","2","1623.476062","48","0.04167","135"
"146029","2","2171.00175","16","0.12500","543"
"146259","2","3153.2616000000003","41","0.04878","308"
"146409","2","20.90676","31","0.06452","3"
"146573","3","2767.5465000000004","27","0.11111","923"
"146574","2","1774.4888999999998","42","0.04762","169"
"146682","2","264.9325","39","0.05128","27"
"146836","2","868.72","1","2.00000","3475"
"146898","2","203.44108500000002","16","0.12500","51"
"146944","2","1191.08038","9","0.22222","529"
"147024","3","1043.34552","62","0.04839","151"
"147061","3","215.8422333333333","89","0.03371","22"
"147155","2","1360.70434","50","0.04000","109"
"147224","2","6280.2405850000005","30","0.06667","837"
"147437","2","893.031","90","0.02222","40"
"147681","2","854.6362","9","0.22222","380"
"148374","2","2005.4569999999999","99","0.02020","81"
"148913","2","1297.0365","7","0.28571","741"
"149170","3","2877.494666666667","6","0.50000","4316"
"149219","3","3361.25909","95","0.03158","318"
"149221","2","28.0021","2","1.00000","56"
"149610","3","551.8596766666668","54","0.05556","92"
"149696","2","4655.42","44","0.04545","423"
"150109","3","1860.6777999999997","83","0.03614","202"
"150184","3","1524.0396566666668","65","0.04615","211"
"150287","2","495.957","3","0.66667","661"
"150456","2","918.8334","8","0.25000","459"
"150684","2","2186.859","21","0.09524","417"
"150866","2","2738.33955","67","0.02985","163"
"151513","2","3669.2841350000003","7","0.28571","2097"
"151516","2","2933.526","36","0.05556","326"
"151554","2","3140.5976","6","0.33333","2094"
"151748","2","1394.7016250000001","89","0.02247","63"
"151940","3","389.44000000000005","14","0.21429","250"
"152108","2","762.615545","7","0.28571","436"
"152615","3","1799.1703333333332","54","0.05556","300"
"152706","3","3160.641776666667","55","0.05455","517"
"152818","2","481.4715","65","0.03077","30"
"152977","2","4144.67025","12","0.16667","1382"
"153064","2","935.54548","3","0.66667","1247"
"153137","2","4141.65102","14","0.14286","1183"
"153196","3","1421.0170666666666","53","0.05660","241"
"153221","2","4477.1325","13","0.15385","1378"
"153258","2","483.5325","19","0.10526","102"
"153467","2","678.0103999999999","9","0.22222","301"
"153547","2","3307.6654","12","0.16667","1103"
"153640","2","2334.36665","66","0.03030","141"
"153805","2","1435.1963500000002","8","0.25000","718"
"153841","2","1869.4809","47","0.04255","159"
"154054","2","3822.5448874999993","48","0.04167","319"
"154199","2","516.588","54","0.03704","38"
"154562","2","1147","5","0.40000","918"
"154733","2","1868.4548659999998","37","0.05405","202"
"154747","2","1001.2439200000001","48","0.04167","83"
"154953","2","8729.41033","43","0.04651","812"
"155514","2","3081.518","23","0.08696","536"
"155646","2","1783.889968","8","0.25000","892"
"155649","2","908.21997","37","0.05405","98"
"156533","2","1799.979603","43","0.04651","167"
"156908","2","2745.691","31","0.06452","354"
"156937","2","619.1775","18","0.11111","138"
"157002","4","2920.3751","46","0.08696","1016"
"157089","2","1337.073525","53","0.03774","101"
"157222","2","1632.13875","26","0.07692","251"
"157300","2","2068.7271149999997","5","0.40000","1655"
"157482","2","2128.1860500000003","2","1.00000","4256"
"157501","2","3315.4585","48","0.04167","276"
"157694","3","629.7540466666666","59","0.05085","96"
"157700","2","156.301215","15","0.13333","42"
"157778","3","944.6366866666667","48","0.06250","177"
"157805","2","1388.87798","6","0.33333","926"
"158080","3","3587.9789333333338","40","0.07500","807"
"158228","2","2300.87936","22","0.09091","418"
"158247","2","4141.192905","7","0.28571","2366"
"158263","2","734.94072","38","0.05263","77"
"158517","2","1990.15882","35","0.05714","227"
"158557","3","5817.68573","54","0.05556","970"
"158605","3","1620.4859583333334","88","0.03409","166"
"158936","2","529.94145","46","0.04348","46"
"159025","3","4349.743026666667","63","0.04762","621"
"159030","2","573.8822","16","0.12500","143"
"159754","2","3092.50115","55","0.03636","225"
"160147","2","923.078995","10","0.20000","369"
"160257","2","301.61","7","0.28571","172"
"160280","3","794.2966733333333","53","0.05660","135"
"160289","2","1138.3560750000001","20","0.10000","228"
"160422","2","1598.9475","21","0.09524","305"
"161105","2","525.018","39","0.05128","54"
"161566","4","4233.310225","60","0.06667","1129"
"161603","2","1416.33825","21","0.09524","270"
"162162","2","5733.3640000000005","9","0.22222","2548"
"162188","2","32.61456","30","0.06667","4"
"162328","2","135.20007","36","0.05556","15"
"162486","2","1545.3490000000002","11","0.18182","562"
"162557","3","348.2923333333333","32","0.09375","98"
"162582","2","746.418","42","0.04762","71"
"162874","2","1889.6811999999998","9","0.22222","840"
"163090","3","3792.608181333333","46","0.06522","742"
"163522","2","3023.4000000000005","2","1.00000","6047"
"163736","2","69.98722000000001","62","0.03226","5"
"163742","2","959.7318","31","0.06452","124"
"163758","2","1086.05025","21","0.09524","207"
"163810","2","5770.2695","46","0.04348","502"
"163880","2","15036.41425","64","0.03125","940"
"163887","2","9394.605","4","0.50000","9395"
"164006","2","1135.26","8","0.25000","568"
"164351","3","4706.7166","41","0.07317","1033"
"164358","3","2883.881642666667","32","0.09375","811"
"164427","2","1607.78348","43","0.04651","150"
"165029","2","1125.0270300000002","32","0.06250","141"
"165327","2","1084.49","2","1.00000","2169"
"165344","2","228.49190000000002","17","0.11765","54"
"166211","2","1045.753","46","0.04348","91"
"166338","2","2814.45531","13","0.15385","866"
"166660","2","2942.299","67","0.02985","176"
"166877","2","8566.7297","48","0.04167","714"
"166905","2","1844.60789","6","0.33333","1230"
"166938","3","2323.4494466666665","53","0.05660","395"
